time,x,y,z
28:48.8,-3.206299,-1.049072,0.475098
28:48.8,-4.51709,0.635742,1.196777
28:48.8,-5.880859,3.303711,2.897217
28:48.8,-5.125977,6.972412,5.62085
28:48.9,-0.374023,7.999756,7.105957
28:48.9,2.718994,7.999756,5.470703
28:48.9,2.664063,7.999756,0.797607
28:48.9,1.956055,6.799805,-1.916748
28:48.9,1.070557,4.961426,-0.709717
28:48.9,0.416992,3.654541,0.719482
28:48.9,-0.102051,2.738525,1.170654
28:48.9,-0.468018,2.124756,1.190918
28:48.9,-0.589355,1.446045,1.035645
28:48.9,-0.550049,0.855225,0.609375
28:49.0,-0.523193,0.564697,0.002441
28:49.0,-0.539063,0.389648,-0.367188
28:49.0,-0.587402,0.18042,-0.500977
28:49.0,-0.85791,-0.074951,-0.552246
28:49.0,-1.053467,-0.602783,-0.450684
28:49.0,-1.10791,-1.221924,-0.269043
28:49.0,-1.158447,-1.820068,-0.217773
28:49.0,-1.363525,-2.2854,-0.220703
28:49.0,-1.419434,-2.659424,-0.120361
28:49.0,-1.372559,-2.490479,-0.083008
28:49.1,-1.307617,-1.753418,0.012451
28:49.1,-1.441895,-0.908203,0.292236
28:49.1,-1.881348,-0.238037,0.779785
28:49.1,-2.289307,1.007813,1.353271
28:49.1,-2.192139,2.975098,2.179443
28:49.1,-1.009766,4.627686,2.6604
28:49.1,1.002441,5.152832,2.510254
28:49.1,2.015869,5.305176,2.043213
28:49.1,2.127197,5.14917,1.105469
28:49.1,1.717285,4.609131,-0.081055
28:49.2,1.173584,3.913574,-0.492432
28:49.2,0.734863,3.207764,-0.068604
28:49.2,0.332275,2.561279,0.416016
28:49.2,-0.007324,2.076172,0.726563
28:49.2,-0.218018,1.642578,0.936768
28:49.2,-0.265381,1.275391,0.920898
28:49.2,-0.200195,1.054199,0.855713
28:49.2,-0.137939,0.913574,0.75415
28:49.2,-0.122559,0.821045,0.509521
28:49.2,-0.093506,0.756592,0.276123
28:49.3,-0.133545,0.658936,0.163818
28:49.3,-0.229736,0.566406,0.170166
28:49.3,-0.301514,0.501709,0.155762
28:49.3,-0.492676,0.370361,0.179688
28:49.3,-0.735596,0.104736,0.248779
28:49.3,-0.94751,-0.119873,0.30127
28:49.3,-1.138184,-0.345703,0.247314
28:49.3,-1.511963,-0.975098,0.051025
28:49.3,-1.970459,-2.096191,-0.256104
28:49.3,-2.249512,-3.3479,-0.208252
28:49.4,-2.279785,-3.838867,-0.266602
28:49.4,-2.140137,-3.419922,-0.351318
28:49.4,-1.957031,-2.359619,-0.302246
28:49.4,-1.984863,-1.25415,0.258789
28:49.4,-2.602539,-0.226318,0.83667
28:49.4,-3.613281,1.521973,1.417725
28:49.4,-3.898193,4.346436,2.40918
28:49.4,-1.906006,7.174316,3.109863
28:49.4,1.631592,7.789795,2.592773
28:49.4,3.579346,7.494629,2.538086
28:49.5,3.518555,7.113037,1.601074
28:49.5,2.349854,6.139893,-0.586182
28:49.5,1.129395,4.788818,-1.012695
28:49.5,0.437744,3.618896,-0.008301
28:49.5,0.164307,2.76416,0.751221
28:49.5,-0.108887,2.091309,0.947266
28:49.5,-0.297363,1.588379,0.913818
28:49.5,-0.384521,1.212402,0.750732
28:49.5,-0.428467,0.953125,0.463623
28:49.5,-0.439941,0.753662,0.258057
28:49.6,-0.440918,0.500732,0.230469
28:49.6,-0.468262,0.261719,0.190186
28:49.6,-0.490234,0.099854,0.169678
28:49.6,-0.513672,-0.053223,0.203125
28:49.6,-0.588867,-0.253662,0.226563
28:49.6,-0.686768,-0.514893,0.260986
28:49.6,-0.787598,-0.814453,0.249756
28:49.6,-0.888672,-1.256592,0.145996
28:49.6,-1.124512,-1.815674,0.052734
28:49.6,-1.297607,-2.203125,-0.044922
28:49.7,-1.307373,-2.184082,-0.144043
28:49.7,-1.286865,-1.859375,-0.250732
28:49.7,-1.18042,-1.344238,-0.104248
28:49.7,-1.331299,-0.715332,0.32666
28:49.7,-1.718506,0.04126,0.786621
28:49.7,-2.118164,1.171631,1.19873
28:49.7,-2.396484,2.654297,1.80835
28:49.7,-1.777832,4.387207,2.348633
28:49.7,0.171631,5.511963,2.249268
28:49.7,1.876953,5.656982,2.01123
28:49.8,2.24292,5.515869,1.491455
28:49.8,1.898926,5.229736,0.197754
28:49.8,1.432861,4.627197,-1.037109
28:49.8,1.095703,3.956787,-1.169189
28:49.8,0.627197,3.239014,-0.310059
28:49.8,0.131348,2.606201,0.450439
28:49.8,-0.217529,2.138184,0.873779
28:49.8,-0.416992,1.691406,1.052734
28:49.8,-0.453857,1.285156,1.055664
28:49.8,-0.350342,1.001465,0.932617
28:49.9,-0.282715,0.824463,0.748535
28:49.9,-0.300049,0.725098,0.53418
28:49.9,-0.371826,0.598633,0.405029
28:49.9,-0.477539,0.513184,0.350098
28:49.9,-0.613281,0.436523,0.320801
28:49.9,-0.807129,0.340088,0.248291
28:49.9,-1.136475,0.064941,0.125
28:49.9,-1.411621,-0.469238,-0.016357
28:49.9,-1.696533,-1.212646,-0.197266
28:49.9,-2.036377,-2.374512,-0.189697
28:50.0,-2.139648,-3.191406,-0.109863
28:50.0,-2.124756,-3.390381,-0.140625
28:50.0,-2.105469,-2.964111,-0.137451
28:50.0,-1.855957,-1.851318,0.092529
28:50.0,-2.010254,-0.784912,0.449707
28:50.0,-2.610596,0.205811,0.872314
28:50.0,-3.333496,1.64624,1.42627
28:50.0,-3.605957,3.615967,2.331787
28:50.0,-2.574219,5.73999,3.224609
28:50.0,0.448975,6.760986,3.384277
28:50.1,2.560303,6.712891,2.800537
28:50.1,2.626709,6.659912,1.913818
28:50.1,1.884033,6.061523,-0.162109
28:50.1,1.039795,4.899658,-1.791504
28:50.1,0.637451,3.943604,-1.24292
28:50.1,0.307129,3.116943,0.027344
28:50.1,-0.171631,2.463623,0.829102
28:50.1,-0.451904,1.85376,1.200928
28:50.1,-0.446045,1.410889,1.244873
28:50.1,-0.317871,1.194824,1.124512
28:50.2,-0.170898,1.076172,0.895996
28:50.2,-0.094482,1.018066,0.672607
28:50.2,-0.137451,0.919678,0.446289
28:50.2,-0.220459,0.82251,0.25
28:50.2,-0.375,0.703369,0.144775
28:50.2,-0.607666,0.556152,0.059082
28:50.2,-0.902344,0.315674,0.029297
28:50.2,-1.215088,-0.19458,0.044434
28:50.2,-1.498779,-0.984131,-0.026611
28:50.2,-1.72583,-1.941406,-0.037354
28:50.3,-1.828125,-2.821289,0.124756
28:50.3,-1.853516,-3.20166,0.175293
28:50.3,-1.755615,-3.001221,0.122314
28:50.3,-1.600586,-2.247559,0.157959
28:50.3,-1.709961,-1.421143,0.431152
28:50.3,-2.109375,-0.536377,0.870605
28:50.3,-2.619629,0.80249,1.318604
28:50.3,-3.066162,2.594971,2.060791
28:50.3,-2.139404,4.933838,2.960449
28:50.3,0.531738,6.295166,3.124023
28:50.4,2.595703,6.463623,2.589355
28:50.4,2.789795,6.529785,1.54126
28:50.4,1.963623,5.921631,-0.587646
28:50.4,1.14502,4.859863,-1.756104
28:50.4,0.639893,3.92041,-0.625732
28:50.4,0.220947,3.014893,0.750977
28:50.4,-0.123779,2.279053,1.298584
28:50.4,-0.320557,1.749756,1.430908
28:50.4,-0.359619,1.37793,1.311035
28:50.4,-0.328613,1.172607,1.025391
28:50.5,-0.287598,1.014893,0.775146
28:50.5,-0.272705,0.819092,0.550537
28:50.5,-0.352295,0.615234,0.373779
28:50.5,-0.459229,0.461426,0.196289
28:50.5,-0.679199,0.341797,0.082031
28:50.5,-0.99707,0.05127,0.031494
28:50.5,-1.202148,-0.348389,-0.016113
28:50.5,-1.407471,-0.939453,-0.054199
28:50.5,-1.610107,-1.707031,-0.073242
28:50.5,-1.794922,-2.483887,-0.064453
28:50.6,-1.937012,-2.932617,-0.20874
28:50.6,-1.959473,-2.85791,-0.469727
28:50.6,-1.82959,-2.236572,-0.519775
28:50.6,-1.904297,-1.466309,-0.020264
28:50.6,-2.243896,-0.567139,0.5625
28:50.6,-2.716797,0.624023,0.999512
28:50.6,-3.035645,2.200684,1.963379
28:50.6,-2.31958,4.251953,3.148926
28:50.6,0.068115,5.551758,3.901855
28:50.6,2.232422,5.932373,3.570313
28:50.7,2.711914,6.186768,2.249268
28:50.7,2.016846,5.696289,-0.102295
28:50.7,1.354736,4.765869,-1.715088
28:50.7,1.066895,4.039551,-0.800049
28:50.7,0.658691,3.151367,0.633057
28:50.7,0.300049,2.356201,1.217529
28:50.7,0.053223,1.770752,1.252686
28:50.7,-0.030518,1.318848,1.111572
28:50.7,-0.031006,0.997559,0.967041
28:50.7,-0.032959,0.791016,0.741455
28:50.8,-0.147217,0.648438,0.454346
28:50.8,-0.276855,0.520508,0.256104
28:50.8,-0.438721,0.370117,0.231934
28:50.8,-0.615967,0.106934,0.212402
28:50.8,-0.810791,-0.210205,0.13208
28:50.8,-1.0354,-0.699219,0.078125
28:50.8,-1.267822,-1.386963,-0.043945
28:50.8,-1.566162,-2.213135,-0.045166
28:50.8,-1.723633,-2.737549,-0.003662
28:50.8,-1.68335,-2.570801,0.046387
28:50.9,-1.605713,-1.923096,0.061523
28:50.9,-1.845947,-1.115479,0.365723
