time,x,y,z
22:53.9,0.71875,1.437012,2.535645
22:53.9,0.825439,1.420166,1.976074
22:53.9,0.751953,1.610107,1.557373
22:53.9,0.688965,1.360596,1.175293
22:53.9,0.635498,1.123779,1.041016
22:54.0,0.551758,1.073975,0.997803
22:54.0,0.426025,1.023438,0.864746
22:54.0,0.284668,0.915039,0.696777
22:54.0,0.227051,0.829102,0.551758
22:54.0,0.185303,0.727051,0.468018
22:54.0,0.157959,0.61499,0.431396
22:54.0,0.150879,0.577393,0.394775
22:54.0,0.186523,0.577393,0.40332
22:54.0,0.166748,0.578125,0.400879
22:54.0,0.064453,0.575928,0.367188
22:54.1,-0.033691,0.592529,0.267822
22:54.1,-0.137451,0.567871,0.154785
22:54.1,-0.260986,0.654541,0.040039
22:54.1,-0.489258,0.783691,-0.049316
22:54.1,-0.921143,0.904053,-0.089111
22:54.1,-1.551025,0.943604,-0.095947
22:54.1,-2.215576,1.157227,-0.219482
22:54.1,-3.111328,1.320557,-0.261475
22:54.1,-3.928223,0.734131,-0.092529
22:54.1,-4.410889,-1.887451,-0.307129
22:54.2,-4.97168,-5.196045,0.052246
22:54.2,-5.015869,-6.818115,1.145752
22:54.2,-5.433594,-6.2229,1.239746
22:54.2,-5.850098,-4.025879,0.974121
22:54.2,-6.413086,-1.809814,0.66626
22:54.2,-7.450684,0.208252,-0.306641
22:54.2,-8,2.084717,0.25
22:54.2,-8,5.115234,3.046387
22:54.2,-7.775146,7.999756,7.367676
22:54.2,-3.055176,7.984375,7.999756
22:54.3,4.307617,7.984375,7.999756
22:54.3,3.946289,7.989746,7.136963
22:54.3,2.391113,7.936279,1.014404
22:54.3,1.050537,7.158936,1.07666
22:54.3,0.313721,5.313477,2.486328
22:54.3,-0.357178,3.434082,2.884766
22:54.3,-0.516846,2.428955,2.634766
22:54.3,-0.504883,2.028076,2.040283
22:54.3,-0.48291,1.846191,1.429932
22:54.3,-0.344238,1.593018,1.230957
22:54.4,-0.195801,1.480225,1.030029
22:54.4,-0.169189,1.417725,0.728027
22:54.4,-0.281982,1.372314,0.460449
22:54.4,-0.529297,1.295898,0.315918
22:54.4,-0.817871,1.210693,0.310547
22:54.4,-1.101807,1.164551,0.432373
22:54.4,-1.405029,1.098633,0.693604
22:54.4,-1.642578,1.072266,1.009521
22:54.4,-1.906738,1.13623,1.284668
22:54.4,-2.293945,1.331299,1.345215
22:54.5,-2.946533,1.609131,1.259766
22:54.5,-3.727295,1.776855,1.170166
22:54.5,-4.466064,1.772705,1.203125
22:54.5,-5.44873,1.475342,1.25415
22:54.5,-6.952148,-0.304932,1.078369
22:54.5,-8,-5.454346,1.323242
22:54.5,-8,-8,1.945801
22:54.5,-8,-6.601563,1.187988
22:54.5,-8,-2.71582,0.388184
22:54.5,-8,-0.45752,0.605469
22:54.6,-8,0.815918,0.270264
22:54.6,-8,1.906982,0.411377
22:54.6,-8,4.661865,2.224609
22:54.6,-8,7.562012,6.437256
22:54.6,-8,7.999756,7.999756
22:54.6,-2.069092,7.984375,7.999756
22:54.6,3.653809,7.984375,7.999756
22:54.6,2.538818,7.984375,2.06958
22:54.6,1.138672,7.999756,-1.48291
22:54.6,0.651123,7.450684,0.975098
22:54.7,-0.075439,5.018555,2.356934
22:54.7,-0.93042,2.393066,2.530029
22:54.7,-1.119141,0.69043,2.123779
22:54.7,-0.914795,-0.192139,1.228516
22:54.7,-0.486328,-0.489258,0.554932
22:54.7,-0.071777,-0.446777,0.291992
22:54.7,0.129639,-0.35083,0.23999
22:54.7,0.128906,-0.308594,0.13916
22:54.7,0.071777,-0.198242,-0.003418
22:54.7,0.064941,-0.008789,-0.066406
22:54.8,0.039307,0.245117,-0.037842
22:54.8,0.023193,0.447266,0.040771
22:54.8,-0.019775,0.63623,0.193359
22:54.8,-0.06543,0.925537,0.432861
22:54.8,-0.023926,1.320313,0.724121
22:54.8,0.102051,1.787598,0.944092
22:54.8,0.320557,2.30249,1.135986
22:54.8,0.500732,2.739258,1.327148
22:54.8,0.696045,3.039063,1.531982
22:54.8,0.824951,3.113037,1.557129
22:54.9,0.778809,3.028076,1.408936
22:54.9,0.592041,2.888672,1.214355
22:54.9,0.430176,2.685059,1.111816
22:54.9,0.27002,2.398438,1.110352
22:54.9,0.093506,2.109131,1.031006
22:54.9,-0.050293,1.804443,0.9021
22:54.9,-0.161133,1.534424,0.740479
