time,x,y,z
22:54.1,0.935303,-2.201904,3.76123
22:54.1,0.628906,-2.271484,3.031494
22:54.1,-0.171631,-1.633301,2.073242
22:54.1,-0.63916,-1.201416,1.078125
22:54.2,-0.709229,-1.008789,0.635742
22:54.2,-0.67041,-1.024414,0.468506
22:54.2,-0.670166,-1.264648,0.300049
22:54.2,-0.836426,-1.762451,0.05249
22:54.2,-2.056152,-2.942627,0.018066
22:54.2,-5.206787,-3.856934,0.211426
22:54.2,-8,-2.714111,-0.709473
22:54.2,-8,2.352783,-3.840332
22:54.2,-8,7.999756,-5.948242
22:54.2,-8,7.999756,-5.902344
22:54.3,-7.8396,7.554199,-3.400146
22:54.3,-6.727539,3.893311,-1.608887
22:54.3,-7.436768,2.526123,-1.221436
22:54.3,-8,1.123291,-1.286133
22:54.3,-8,-1.296143,2.003418
22:54.3,-8,-3.639648,5.552246
22:54.3,-7.802002,-8,7.999756
22:54.3,-2.547363,-8,7.989014
22:54.3,5.358887,-8,7.898193
22:54.3,4.157471,-8,1.658691
22:54.4,1.448486,-8,1.307861
22:54.4,0.10791,-4.753418,4.060791
22:54.4,-0.2854,-2.345215,4.214111
22:54.4,-0.610596,-1.468994,2.907959
22:54.4,-1.1521,-0.684082,1.627441
22:54.4,-1.426758,-0.246338,0.598633
22:54.4,-1.386475,-0.204102,0.1875
22:54.4,-1.19165,-0.33252,0.102295
22:54.4,-0.886963,-0.455322,-0.112549
22:54.4,-0.661621,-0.591553,-0.12207
22:54.5,-0.258545,-0.886719,-0.385254
22:54.5,-0.170166,-0.860352,-0.954102
22:54.5,-0.2854,-0.97168,-1.238525
22:54.5,-0.708008,-1.70166,-1.335938
22:54.5,-2.122803,-2.761475,-0.48291
22:54.5,-6.717529,-4.085693,0.957275
22:54.5,-8,-3.217285,-1.09668
22:54.5,-8,5.206055,-4.688721
22:54.5,-8,7.999756,-7.609863
22:54.5,-8,7.999756,-6.216553
22:54.6,-8,7.246338,-2.421387
22:54.6,-8,3.444092,-2.072754
22:54.6,-8,-1.437988,-2.258301
22:54.6,-8,-6.804199,1.009277
22:54.6,-8,-8,6.625732
