time,x,y,z
20:39.8,-6.769531,-7.000244,-2.699219
20:39.8,-6.991211,-7.987305,-0.887451
20:39.9,-6.526367,-7.822266,-0.309082
20:39.9,-5.885254,-5.379639,-1.164795
20:39.9,-5.5625,-2.8396,-1.894531
20:39.9,-5.918457,0.481689,-0.385986
20:39.9,-6.054443,5.409424,3.589844
20:39.9,-1.438477,7.999756,7.882324
20:39.9,7.828125,7.984375,7.949219
20:39.9,7.980469,7.999756,6.52124
20:39.9,6.463623,7.635986,2.820068
20:39.9,3.005127,4.07666,1.668213
20:40.0,1.362061,1.981689,0.274902
20:40.0,0.040283,1.352295,-0.338379
20:40.0,-0.618164,1.45752,0.114746
20:40.0,-1.708252,1.259277,0.797363
20:40.0,-3.12085,0.426758,0.341553
20:40.0,-4.050293,-0.982422,-0.796387
20:40.0,-5.10791,-3.870605,-1.515869
20:40.0,-5.500732,-6.632568,-1.46582
