time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
4056,6.7600,0.0020,0.0000,0.0000,0.0000,0.4102,0.6694,411.0000,208.0000,565.0000,708.0000
4080,6.8000,0.0019,0.0000,0.0000,0.0000,0.3797,0.7153,412.0000,208.0000,566.0000,709.0000
4104,6.8400,0.0020,0.0000,0.0000,0.0000,0.3945,0.7389,412.0000,208.0000,566.0000,709.0000
4128,6.8800,0.0011,0.0000,0.0000,0.0000,0.4367,0.7125,412.0000,208.0000,566.0000,709.0000
4152,6.9200,0.0034,0.0000,0.0000,0.0000,0.4141,0.6625,412.0000,208.0000,566.0000,709.0000
4176,6.9600,0.0025,0.0000,0.0000,0.0000,0.4281,0.6111,447.0000,207.0000,753.0000,715.0000
4200,7.0000,0.0015,0.0000,0.0000,0.0000,0.3961,0.6278,447.0000,207.0000,753.0000,715.0000
4224,7.0400,0.0033,0.0000,0.0000,0.0000,0.4156,0.6361,446.0000,206.0000,752.0000,714.0000
4248,7.0800,0.0028,0.0000,0.0000,0.0000,0.4289,0.6667,446.0000,206.0000,752.0000,714.0000
4272,7.1200,0.0000,0.0000,0.0000,0.0000,0.4289,0.6667,408.0000,175.0000,640.0000,271.0000
4296,7.1600,0.0025,0.0000,0.0000,0.0000,0.3938,0.6458,408.0000,175.0000,640.0000,272.0000
4320,7.2000,0.0024,0.0000,0.0000,0.0000,0.4094,0.6167,409.0000,176.0000,641.0000,272.0000
4344,7.2400,0.0016,0.0000,0.0000,0.0000,0.4523,0.5806,409.0000,176.0000,641.0000,273.0000
4368,7.2800,0.0005,0.0000,0.0000,0.0000,0.4086,0.6181,409.0000,176.0000,641.0000,273.0000
4392,7.3200,0.0035,0.0000,0.0000,0.0000,0.4070,0.6375,409.0000,176.0000,641.0000,273.0000
4416,7.3600,0.0019,0.0000,0.0000,0.0000,0.4766,0.6042,479.0000,192.0000,755.0000,719.0000
4440,7.4000,0.0017,0.0000,0.0000,0.0000,0.4039,0.6639,479.0000,192.0000,755.0000,719.0000
4464,7.4400,0.0024,0.0000,0.0000,0.0000,0.3898,0.6639,478.0000,191.0000,755.0000,718.0000
4488,7.4800,0.0006,0.0000,0.0000,0.0000,0.3773,0.6319,478.0000,191.0000,755.0000,718.0000
4512,7.5200,0.0008,0.0000,0.0000,0.0000,0.3750,0.6667,456.0000,183.0000,752.0000,695.0000
4536,7.5600,0.0030,0.0000,0.0000,0.0000,0.4180,0.6625,456.0000,183.0000,752.0000,695.0000
4560,7.6000,0.0024,0.0000,0.0000,0.0000,0.4430,0.6583,455.0000,182.0000,751.0000,694.0000
4584,7.6400,0.0015,0.0000,0.0000,0.0000,0.4789,0.6125,455.0000,182.0000,751.0000,694.0000
4608,7.6800,0.0016,0.0000,0.0000,0.0000,0.4211,0.6250,455.0000,182.0000,751.0000,694.0000
4632,7.7200,0.0010,0.0000,0.0000,0.0000,0.3945,0.6278,455.0000,182.0000,751.0000,694.0000
4656,7.7600,0.0024,0.0000,0.0000,0.0000,0.4156,0.6167,420.0000,176.0000,637.0000,369.0000
4680,7.8000,0.0018,0.0000,0.0000,0.0000,0.5031,0.5958,420.0000,176.0000,637.0000,369.0000
4704,7.8400,0.0035,0.0000,0.0000,0.0000,0.4141,0.6667,421.0000,175.0000,637.0000,370.0000
4728,7.8800,0.0008,0.0000,0.0000,0.0000,0.3672,0.7153,421.0000,175.0000,637.0000,370.0000
4752,7.9200,0.0013,0.0000,0.0000,0.0000,0.4313,0.7139,464.0000,95.0000,638.0000,719.0000
4776,7.9600,0.0017,0.0000,0.0000,0.0000,0.4266,0.6694,464.0000,95.0000,638.0000,719.0000
4800,8.0000,0.0036,0.0000,0.0000,0.0000,0.4266,0.6236,463.0000,96.0000,639.0000,719.0000
4823,8.0383,0.0014,0.0000,0.0000,0.0000,0.4500,0.5792,463.0000,96.0000,639.0000,719.0000
4848,8.0800,0.0013,0.0000,0.0000,0.0000,0.4023,0.6028,463.0000,96.0000,639.0000,719.0000
4871,8.1183,0.0032,0.0000,0.0000,0.0000,0.4219,0.6125,463.0000,96.0000,639.0000,719.0000
4896,8.1600,0.0017,0.0000,0.0000,0.0000,0.4359,0.6431,426.0000,171.0000,772.0000,719.0000
4920,8.2000,0.0017,0.0000,0.0000,0.0000,0.4492,0.6319,426.0000,171.0000,772.0000,719.0000
4944,8.2400,0.0024,0.0000,0.0000,0.0000,0.3797,0.6264,427.0000,170.0000,771.0000,719.0000
4968,8.2800,0.0005,0.0000,0.0000,0.0000,0.3438,0.6667,427.0000,170.0000,771.0000,719.0000
4992,8.3200,0.0012,0.0000,0.0000,0.0000,0.4094,0.6542,436.0000,97.0000,624.0000,717.0000
5016,8.3600,0.0021,0.0000,0.0000,0.0000,0.4078,0.6597,436.0000,97.0000,624.0000,717.0000
5040,8.4000,0.0022,0.0000,0.0000,0.0000,0.4320,0.6361,437.0000,98.0000,625.0000,717.0000
5064,8.4400,0.0014,0.0000,0.0000,0.0000,0.4750,0.6056,437.0000,98.0000,625.0000,717.0000
5088,8.4800,0.0018,0.0000,0.0000,0.0000,0.4062,0.6417,437.0000,98.0000,625.0000,717.0000
5112,8.5200,0.0032,0.0000,0.0000,0.0000,0.4336,0.6153,437.0000,98.0000,625.0000,717.0000
5136,8.5600,0.0020,0.0000,0.0000,0.0000,0.4711,0.5931,463.0000,192.0000,711.0000,719.0000
5160,8.6000,0.0020,0.0000,0.0000,0.0000,0.3961,0.6750,463.0000,192.0000,711.0000,719.0000
5183,8.6383,0.0028,0.0000,0.0000,0.0000,0.3789,0.7069,462.0000,191.0000,712.0000,718.0000
5208,8.6800,0.0010,0.0000,0.0000,0.0000,0.4000,0.7264,462.0000,191.0000,712.0000,718.0000
