time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
3648,6.0800,0.0006,0.0000,0.0000,0.0000,0.4047,0.4944,2.0000,2.0000,2.0000,2.0000
3672,6.1200,0.0006,0.0000,0.0000,0.0000,0.4047,0.4986,2.0000,2.0000,2.0000,2.0000
3696,6.1600,0.0003,0.0000,0.0000,0.0000,0.3992,0.5056,506.0000,360.0000,536.0000,716.0000
3719,6.1983,0.0004,0.0000,0.0000,0.0000,0.4070,0.4944,506.0000,360.0000,536.0000,716.0000
3743,6.2383,0.0009,0.0000,0.0000,0.0000,0.4062,0.4847,505.0000,359.0000,536.0000,716.0000
3767,6.2783,0.0004,0.0000,0.0000,0.0000,0.4023,0.4083,505.0000,359.0000,536.0000,716.0000
3791,6.3183,0.0003,0.0000,0.0000,0.0000,0.3984,0.3611,505.0000,359.0000,536.0000,716.0000
3815,6.3583,0.0008,0.0000,0.0000,0.0000,0.4031,0.4625,495.0000,310.0000,536.0000,717.0000
3839,6.3983,0.0007,0.0000,0.0000,0.0000,0.3992,0.4903,495.0000,310.0000,536.0000,717.0000
3863,6.4383,0.0004,0.0000,0.0000,0.0000,0.4023,0.4778,495.0000,311.0000,537.0000,717.0000
3887,6.4783,0.0009,0.0000,0.0000,0.0000,0.4062,0.4417,495.0000,311.0000,537.0000,716.0000
3911,6.5183,0.0004,0.0000,0.0000,0.0000,0.3992,0.4278,495.0000,311.0000,537.0000,716.0000
3935,6.5583,0.0007,0.0000,0.0000,0.0000,0.4070,0.4181,495.0000,328.0000,544.0000,713.0000
3960,6.6000,0.0002,0.0000,0.0000,0.0000,0.4070,0.4708,495.0000,328.0000,544.0000,713.0000
3984,6.6400,0.0007,0.0000,0.0000,0.0000,0.4109,0.5014,496.0000,327.0000,544.0000,713.0000
4008,6.6800,0.0004,0.0000,0.0000,0.0000,0.4047,0.4806,496.0000,327.0000,543.0000,714.0000
4032,6.7200,0.0002,0.0000,0.0000,0.0000,0.4039,0.4889,496.0000,327.0000,543.0000,714.0000
4056,6.7600,0.0005,0.0000,0.0000,0.0000,0.4078,0.4944,504.0000,319.0000,540.0000,717.0000
4080,6.8000,0.0006,0.0000,0.0000,0.0000,0.4062,0.4903,504.0000,319.0000,540.0000,717.0000
4104,6.8400,0.0004,0.0000,0.0000,0.0000,0.4141,0.4625,504.0000,320.0000,541.0000,716.0000
4128,6.8800,0.0007,0.0000,0.0000,0.0000,0.4000,0.4125,504.0000,320.0000,541.0000,716.0000
4152,6.9200,0.0003,0.0000,0.0000,0.0000,0.4000,0.4458,504.0000,320.0000,541.0000,716.0000
4176,6.9600,0.0009,0.0000,0.0000,0.0000,0.4039,0.4542,504.0000,320.0000,541.0000,716.0000
4200,7.0000,0.0003,0.0000,0.0000,0.0000,0.3992,0.3917,504.0000,359.0000,559.0000,392.0000
4224,7.0400,0.0003,0.0000,0.0000,0.0000,0.4039,0.3847,504.0000,359.0000,559.0000,392.0000
4248,7.0800,0.0013,0.0000,0.0000,0.0000,0.4055,0.4167,503.0000,358.0000,558.0000,391.0000
4272,7.1200,0.0007,0.0000,0.0000,0.0000,0.4016,0.4431,503.0000,358.0000,558.0000,391.0000
4296,7.1600,0.0003,0.0000,0.0000,0.0000,0.4078,0.4736,496.0000,312.0000,535.0000,380.0000
4320,7.2000,0.0005,0.0000,0.0000,0.0000,0.4070,0.4931,496.0000,312.0000,535.0000,380.0000
4344,7.2400,0.0008,0.0000,0.0000,0.0000,0.4086,0.4972,497.0000,313.0000,536.0000,381.0000
4368,7.2800,0.0002,0.0000,0.0000,0.0000,0.4016,0.4931,497.0000,313.0000,536.0000,381.0000
4392,7.3200,0.0001,0.0000,0.0000,0.0000,0.4078,0.4806,497.0000,313.0000,536.0000,381.0000
4416,7.3600,0.0000,0.0000,0.0000,0.0000,0.4078,0.4806,497.0000,313.0000,536.0000,381.0000
4440,7.4000,0.0003,0.0000,0.0000,0.0000,0.4070,0.4903,504.0000,319.0000,540.0000,719.0000
4464,7.4400,0.0009,0.0000,0.0000,0.0000,0.4164,0.4750,504.0000,319.0000,540.0000,719.0000
4488,7.4800,0.0006,0.0000,0.0000,0.0000,0.4039,0.3875,505.0000,320.0000,540.0000,718.0000
4512,7.5200,0.0011,0.0000,0.0000,0.0000,0.4117,0.4486,505.0000,320.0000,540.0000,718.0000
4536,7.5600,0.0007,0.0000,0.0000,0.0000,0.4016,0.4792,512.0000,378.0000,537.0000,415.0000
4560,7.6000,0.0003,0.0000,0.0000,0.0000,0.4047,0.3722,512.0000,378.0000,537.0000,415.0000
4584,7.6400,0.0011,0.0000,0.0000,0.0000,0.4062,0.4208,511.0000,377.0000,536.0000,414.0000
4608,7.6800,0.0007,0.0000,0.0000,0.0000,0.4047,0.4458,511.0000,377.0000,536.0000,414.0000
4632,7.7200,0.0003,0.0000,0.0000,0.0000,0.4094,0.4986,511.0000,377.0000,536.0000,414.0000
4656,7.7600,0.0005,0.0000,0.0000,0.0000,0.4078,0.4944,511.0000,377.0000,536.0000,414.0000
4680,7.8000,0.0003,0.0000,0.0000,0.0000,0.4062,0.4861,495.0000,279.0000,495.0000,340.0000
4704,7.8400,0.0008,0.0000,0.0000,0.0000,0.4086,0.4917,495.0000,279.0000,495.0000,340.0000
4728,7.8800,0.0001,0.0000,0.0000,0.0000,0.3961,0.5236,496.0000,280.0000,496.0000,341.0000
4752,7.9200,0.0008,0.0000,0.0000,0.0000,0.4078,0.4889,496.0000,280.0000,496.0000,341.0000
4776,7.9600,0.0005,0.0000,0.0000,0.0000,0.4062,0.4792,502.0000,306.0000,540.0000,719.0000
4800,8.0000,0.0005,0.0000,0.0000,0.0000,0.4047,0.3861,502.0000,306.0000,540.0000,719.0000
4823,8.0383,0.0005,0.0000,0.0000,0.0000,0.4008,0.4153,501.0000,307.0000,540.0000,718.0000
4848,8.0800,0.0010,0.0000,0.0000,0.0000,0.4055,0.4778,501.0000,307.0000,540.0000,718.0000
4871,8.1183,0.0002,0.0000,0.0000,0.0000,0.3922,0.4986,501.0000,307.0000,540.0000,718.0000
4896,8.1600,0.0004,0.0000,0.0000,0.0000,0.4086,0.4083,501.0000,307.0000,540.0000,718.0000
4920,8.2000,0.0007,0.0000,0.0000,0.0000,0.4023,0.4139,488.0000,347.0000,541.0000,378.0000
