time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
4248,7.0800,0.0007,0.0000,0.0014,0.0008,0.5539,0.4486,568.0000,358.0000,743.0000,426.0000
4272,7.1200,0.0000,0.0000,0.0014,0.0008,0.5539,0.4486,583.0000,324.0000,741.0000,489.0000
4296,7.1600,0.0008,0.0000,0.0014,0.0008,0.5531,0.4806,583.0000,324.0000,741.0000,489.0000
4320,7.2000,0.0010,0.0000,0.0014,0.0008,0.5461,0.4833,584.0000,325.0000,740.0000,490.0000
4344,7.2400,0.0003,0.0000,0.0014,0.0008,0.5422,0.4778,584.0000,325.0000,740.0000,490.0000
4368,7.2800,0.0008,0.0000,0.0014,0.0008,0.5250,0.4792,584.0000,325.0000,740.0000,490.0000
4392,7.3200,0.0011,0.0000,0.0014,0.0008,0.5336,0.4861,584.0000,325.0000,740.0000,490.0000
4416,7.3600,0.0016,0.0000,0.0014,0.0008,0.5258,0.5042,591.0000,388.0000,695.0000,715.0000
4440,7.4000,0.0013,0.0000,0.0014,0.0008,0.5242,0.5333,591.0000,388.0000,695.0000,715.0000
4464,7.4400,0.0005,0.0000,0.0014,0.0008,0.5172,0.5875,592.0000,387.0000,696.0000,714.0000
4488,7.4800,0.0010,0.0000,0.0014,0.0008,0.5477,0.5097,592.0000,387.0000,696.0000,714.0000
4512,7.5200,0.0003,0.0000,0.0014,0.0008,0.5320,0.4597,658.0000,343.0000,725.0000,400.0000
4536,7.5600,0.0006,0.0000,0.0014,0.0008,0.5078,0.4750,658.0000,343.0000,725.0000,400.0000
4560,7.6000,0.0019,0.0000,0.0014,0.0008,0.5195,0.5056,657.0000,344.0000,726.0000,399.0000
4584,7.6400,0.0015,0.0000,0.0014,0.0008,0.5281,0.5000,657.0000,344.0000,726.0000,399.0000
4608,7.6800,0.0013,0.0000,0.0014,0.0008,0.5484,0.5208,657.0000,344.0000,726.0000,399.0000
4632,7.7200,0.0014,0.0000,0.0014,0.0008,0.5477,0.5542,657.0000,344.0000,726.0000,399.0000
4656,7.7600,0.0006,0.0000,0.0014,0.0008,0.5617,0.5875,586.0000,363.0000,747.0000,382.0000
4680,7.8000,0.0006,0.0000,0.0014,0.0008,0.5539,0.5681,586.0000,363.0000,747.0000,382.0000
4704,7.8400,0.0013,0.0000,0.0014,0.0008,0.5375,0.5222,586.0000,364.0000,746.0000,383.0000
4728,7.8800,0.0005,0.0000,0.0014,0.0008,0.5250,0.4917,586.0000,364.0000,746.0000,383.0000
4752,7.9200,0.0002,0.0000,0.0014,0.0008,0.5094,0.5236,586.0000,415.0000,709.0000,699.0000
4776,7.9600,0.0001,0.0000,0.0014,0.0008,0.5242,0.4472,586.0000,415.0000,709.0000,699.0000
4800,8.0000,0.0000,0.0000,0.0014,0.0008,0.5242,0.4472,587.0000,414.0000,710.0000,698.0000
4823,8.0383,0.0004,0.0000,0.0014,0.0008,0.5312,0.5431,587.0000,414.0000,710.0000,698.0000
4848,8.0800,0.0007,0.0000,0.0014,0.0008,0.5477,0.5667,587.0000,414.0000,710.0000,698.0000
4871,8.1183,0.0016,0.0000,0.0014,0.0008,0.5453,0.5361,587.0000,414.0000,710.0000,698.0000
4896,8.1600,0.0024,0.0000,0.0014,0.0008,0.5430,0.5486,678.0000,336.0000,743.0000,374.0000
4920,8.2000,0.0013,0.0000,0.0014,0.0008,0.5195,0.5653,678.0000,336.0000,743.0000,374.0000
4944,8.2400,0.0014,0.0000,0.0014,0.0008,0.5195,0.5764,677.0000,337.0000,742.0000,375.0000
4968,8.2800,0.0007,0.0000,0.0014,0.0008,0.5102,0.6069,677.0000,337.0000,742.0000,375.0000
4992,8.3200,0.0018,0.0000,0.0014,0.0008,0.5297,0.5542,654.0000,367.0000,689.0000,412.0000
5016,8.3600,0.0010,0.0000,0.0014,0.0008,0.5258,0.5347,654.0000,367.0000,689.0000,412.0000
5040,8.4000,0.0012,0.0000,0.0014,0.0008,0.5164,0.5625,655.0000,366.0000,690.0000,411.0000
5064,8.4400,0.0008,0.0000,0.0014,0.0008,0.5172,0.5819,655.0000,366.0000,690.0000,411.0000
5088,8.4800,0.0011,0.0000,0.0014,0.0008,0.5086,0.5889,655.0000,366.0000,690.0000,411.0000
5112,8.5200,0.0011,0.0000,0.0014,0.0008,0.5008,0.5389,655.0000,366.0000,690.0000,411.0000
5136,8.5600,0.0022,0.0000,0.0014,0.0008,0.5141,0.5083,672.0000,179.0000,767.0000,407.0000
5160,8.6000,0.0008,0.0000,0.0014,0.0008,0.5391,0.5306,672.0000,179.0000,767.0000,407.0000
5183,8.6383,0.0015,0.0000,0.0014,0.0008,0.5383,0.5319,671.0000,180.0000,766.0000,408.0000
5208,8.6800,0.0003,0.0000,0.0014,0.0008,0.5508,0.5167,671.0000,180.0000,766.0000,408.0000
5231,8.7183,0.0002,0.0000,0.0014,0.0008,0.5523,0.5431,586.0000,336.0000,713.0000,419.0000
5256,8.7600,0.0002,0.0000,0.0014,0.0008,0.5500,0.5792,586.0000,336.0000,713.0000,419.0000
5279,8.7983,0.0005,0.0000,0.0014,0.0008,0.5539,0.5750,587.0000,336.0000,714.0000,418.0000
5304,8.8400,0.0007,0.0000,0.0014,0.0008,0.5367,0.5139,587.0000,337.0000,714.0000,418.0000
5327,8.8783,0.0009,0.0000,0.0014,0.0008,0.5281,0.4750,587.0000,337.0000,714.0000,418.0000
5352,8.9200,0.0006,0.0000,0.0014,0.0008,0.5570,0.5083,587.0000,337.0000,714.0000,418.0000
5375,8.9583,0.0013,0.0000,0.0014,0.0008,0.5500,0.5097,619.0000,339.0000,737.0000,409.0000
5400,9.0000,0.0014,0.0000,0.0014,0.0008,0.5438,0.5111,619.0000,339.0000,737.0000,409.0000
5423,9.0383,0.0011,0.0000,0.0014,0.0008,0.5438,0.4722,620.0000,338.0000,737.0000,408.0000
5448,9.0800,0.0008,0.0000,0.0014,0.0008,0.5172,0.4681,620.0000,338.0000,737.0000,408.0000
5471,9.1183,0.0009,0.0000,0.0014,0.0008,0.5359,0.5167,686.0000,318.0000,735.0000,370.0000
5496,9.1600,0.0004,0.0000,0.0014,0.0008,0.5336,0.4875,686.0000,318.0000,735.0000,370.0000
5520,9.2000,0.0007,0.0000,0.0014,0.0008,0.5523,0.4819,685.0000,317.0000,736.0000,371.0000
5544,9.2400,0.0007,0.0000,0.0014,0.0008,0.5414,0.4597,685.0000,317.0000,736.0000,371.0000
5568,9.2800,0.0005,0.0000,0.0014,0.0008,0.5477,0.4722,685.0000,317.0000,736.0000,371.0000
5592,9.3200,0.0004,0.0000,0.0014,0.0008,0.5539,0.4639,685.0000,317.0000,736.0000,371.0000
5616,9.3600,0.0008,0.0000,0.0014,0.0008,0.5430,0.4625,588.0000,171.0000,752.0000,715.0000
5640,9.4000,0.0009,0.0000,0.0014,0.0008,0.5328,0.4819,588.0000,171.0000,752.0000,715.0000
5664,9.4400,0.0007,0.0000,0.0014,0.0008,0.5242,0.5097,589.0000,172.0000,751.0000,714.0000
5688,9.4800,0.0012,0.0000,0.0014,0.0008,0.5359,0.4931,589.0000,172.0000,751.0000,714.0000
5712,9.5200,0.0005,0.0000,0.0014,0.0008,0.5438,0.4444,683.0000,375.0000,725.0000,401.0000
5735,9.5583,0.0001,0.0000,0.0014,0.0008,0.5258,0.3569,683.0000,375.0000,725.0000,401.0000
